13-09-2012,4.307674584,-1.514714232,-3.310524192
14-09-2012,4.321414736,-1.535784743,-3.313436047
17-09-2012,4.381481848,-1.589408968,-3.356179188
18-09-2012,4.360619114,-1.567257033,-3.422914125
19-09-2012,4.346755298,-1.545118751,-3.468373506
20-09-2012,4.312587103,-1.505184635,-3.485513092
21-09-2012,4.316920083,-1.511872682,-3.446679067
24-09-2012,4.28368166,-1.459023562,-3.460135666
25-09-2012,4.243316909,-1.4142967,-3.489631522
26-09-2012,4.198253782,-1.355025191,-3.499459475
27-09-2012,4.120074135,-1.271989671,-3.485488042
28-09-2012,4.10648184,-1.262346676,-3.467715171
1/10/2012,4.101995965,-1.263194235,-3.445658232
2/10/2012,4.061541226,-1.218864673,-3.455787011
3/10/2012,4.023312412,-1.172145537,-3.477897361
4/10/2012,4.105947253,-1.262362813,-3.490884007
5/10/2012,4.135422919,-1.297595813,-3.501097548
8/10/2012,4.162727521,-1.31750563,-3.500934956
9/10/2012,4.161740902,-1.332069436,-3.484530675
10/10/2012,4.159950668,-1.335504495,-3.471051478
11/10/2012,4.178385983,-1.367258891,-3.400465637
12/10/2012,4.146266423,-1.338251935,-3.373026365
15-10-2012,4.097182791,-1.277948609,-3.385371644
16-10-2012,4.074121037,-1.266193153,-3.464291878
17-10-2012,4.162544705,-1.36867628,-3.510709293
18-10-2012,4.249651816,-1.467058982,-3.56423973
19-10-2012,4.285857143,-1.505640694,-3.627869935
23-10-2012,4.306449859,-1.525783736,-3.67765623
24-10-2012,4.27331269,-1.482811397,-3.738788885
25-10-2012,4.289584495,-1.506875889,-3.663519901
26-10-2012,4.279428552,-1.498946718,-3.648434311
29-10-2012,4.234361883,-1.432237857,-3.668507215
30-10-2012,4.166385302,-1.361502724,-3.680280922
31-10-2012,4.155497302,-1.35199229,-3.65556277
1/11/2012,4.168745862,-1.369695719,-3.636349158
2/11/2012,4.206618779,-1.4187872,-3.58488876
5/11/2012,4.204664743,-1.40845698,-3.558263858
6/11/2012,4.190078539,-1.408543655,-3.501690394
7/11/2012,4.207349835,-1.434058502,-3.444422864
8/11/2012,4.164601547,-1.390696199,-3.431769996
9/11/2012,4.117389129,-1.338419866,-3.434093602
12/11/2012,4.086589029,-1.283646798,-3.46516312
13-11-2012,4.092937979,-1.296533291,-3.468116309
14-11-2012,4.084895681,-1.288307454,-3.498841194
15-11-2012,4.067056772,-1.27560058,-3.525877764
16-11-2012,4.052478243,-1.258523379,-3.544699026
19-11-2012,4.08017595,-1.279992437,-3.521212823
20-11-2012,4.118960453,-1.334992441,-3.474581975
21-11-2012,4.12711459,-1.356239623,-3.419159771
22-11-2012,4.173440357,-1.414270493,-3.404046245
23-11-2012,4.185537363,-1.432781036,-3.400945488
26-11-2012,4.187294139,-1.419042239,-3.418971243
27-11-2012,4.210323831,-1.451110143,-3.448716113
28-11-2012,4.18641552,-1.427566702,-3.485801874
29-11-2012,4.19224935,-1.432375736,-3.513507737
30-11-2012,4.206563059,-1.444699758,-3.547983365
3/12/2012,4.205827979,-1.422394819,-3.578315395
4/12/2012,4.217725357,-1.442615699,-3.582298002
5/12/2012,4.228914829,-1.460466765,-3.578420672
6/12/2012,4.275907059,-1.519917818,-3.502771067
7/12/2012,4.283681442,-1.525173354,-3.456814994
10/12/2012,4.28881371,-1.51247737,-3.432023371
11/12/2012,4.269737584,-1.501920972,-3.420447612
12/12/2012,4.293825527,-1.536502214,-3.387590294
13-12-2012,4.301580836,-1.552939644,-3.346047216
14-12-2012,4.291403796,-1.543313521,-3.311741468
17-12-2012,4.267674603,-1.499405908,-3.300572896
18-12-2012,4.251765245,-1.495443715,-3.275257074
19-12-2012,4.254987628,-1.506594935,-3.250917477
20-12-2012,4.24340299,-1.4981448,-3.251991189
21-12-2012,4.238935154,-1.487588045,-3.276161887
24-12-2012,4.235218765,-1.41671791,-3.330220464
27-12-2012,4.256091168,-1.467423048,-3.324990785
28-12-2012,4.241736947,-1.466666277,-3.33072561
31-12-2012,4.227082875,-1.392141085,-3.369916767
3/1/2013,4.287808615,-1.497540094,-3.30956955
4/1/2013,4.336421711,-1.571889162,-3.230571793
7/1/2013,4.332196108,-1.557532365,-3.250007916
8/1/2013,4.279156789,-1.515953761,-3.292800767
9/1/2013,4.227706776,-1.467215804,-3.318501117
10/1/2013,4.202206023,-1.440519093,-3.330028552
11/1/2013,4.211166805,-1.449996771,-3.324661055
14-01-2013,4.202421058,-1.414744459,-3.375758412
15-01-2013,4.201997431,-1.445216813,-3.413462066
16-01-2013,4.206196398,-1.464220847,-3.43439595
17-01-2013,4.190911628,-1.454779552,-3.46963589
18-01-2013,4.219516998,-1.487360003,-3.470524151
21-01-2013,4.224595236,-1.467569821,-3.528200293
22-01-2013,4.241963761,-1.497925262,-3.506600406
23-01-2013,4.266722918,-1.53277633,-3.467965126
24-01-2013,4.300204117,-1.573280164,-3.470026799
25-01-2013,4.316331268,-1.594656099,-3.462328446
28-01-2013,4.355947776,-1.611197219,-3.445842856
29-01-2013,4.408519038,-1.683344837,-3.382255054
30-01-2013,4.430132842,-1.719026345,-3.369160048
31-01-2013,4.448099358,-1.74398624,-3.35339209
1/2/2013,4.493662117,-1.796981456,-3.304585242
4/2/2013,4.546969718,-1.827099002,-3.254492746
5/2/2013,4.528544423,-1.826392427,-3.229210502
7/2/2013,4.486723877,-1.79423081,-3.229884016
8/2/2013,4.486304376,-1.796014195,-3.22350742
11/2/2013,4.495962123,-1.774372014,-3.251099268
12/2/2013,4.515878692,-1.845202858,-3.204651007
13-02-2013,4.558206514,-1.883932713,-3.184427308
14-02-2013,4.630356807,-1.95651896,-3.120645002
15-02-2013,4.64213885,-1.970334201,-3.055327837
18-02-2013,4.630877626,-1.928192822,-3.069142538
19-02-2013,4.669560516,-1.992841149,-2.994204267
20-02-2013,4.689305652,-2.027465025,-2.94051713
21-02-2013,4.652249102,-2.003537006,-2.970577291
22-02-2013,4.622853925,-1.979056254,-3.007632738
25-02-2013,4.614572419,-1.929685146,-3.084320899
26-02-2013,4.519157398,-1.848129337,-3.111942416
27-02-2013,4.478852219,-1.810419267,-3.143252999
28-02-2013,4.487312932,-1.812229226,-3.132943411
1/3/2013,4.453064558,-1.782143635,-3.147476134
4/3/2013,4.407347822,-1.910971015,-3.020518459
5/3/2013,4.417374481,-2.013250933,-2.883652562
6/3/2013,4.467821942,-2.088011629,-2.756209564
7/3/2013,4.46065508,-2.097648287,-2.681503232
8/3/2013,4.517088707,-2.14664804,-2.63593862
11/3/2013,4.57548293,-2.192188889,-2.640540783
12/3/2013,4.589660407,-2.220319682,-2.679860512
13-03-2013,4.563126616,-2.253479709,-2.717725568
14-03-2013,4.604660328,-2.333443621,-2.772516416
15-03-2013,4.564740172,-2.337803209,-2.789381509
18-03-2013,4.459389971,-2.285291197,-2.780101525
19-03-2013,4.470851231,-2.295732561,-2.733594345
20-03-2013,4.419655083,-2.246937671,-2.70274319
21-03-2013,4.466902261,-2.270484264,-2.668691855
22-03-2013,4.411535014,-2.204330215,-2.670572559
25-03-2013,4.46108225,-2.233564955,-2.681240693
26-03-2013,4.422873352,-2.204141085,-2.672410143
27-03-2013,4.326217084,-2.099886247,-2.662293257
28-03-2013,4.216743811,-2.016455069,-2.649680233
2/4/2013,4.195986554,-2.013049092,-2.628305479
3/4/2013,4.231547008,-2.039147179,-2.598106213
4/4/2013,4.203778791,-1.980160137,-2.603184304
5/4/2013,4.117579022,-1.846767575,-2.581381568
8/4/2013,4.020512437,-1.728762233,-2.534660872
9/4/2013,4.032382342,-1.702591698,-2.506201831
10/4/2013,3.968812391,-1.61923683,-2.45081847
11/4/2013,3.945882581,-1.564774993,-2.4475978
12/4/2013,3.941310004,-1.543009762,-2.434469672
15-04-2013,3.887228837,-1.475859264,-2.427045948
16-04-2013,3.862619097,-1.454022186,-2.378663033
17-04-2013,3.865737056,-1.444598404,-2.357102131
18-04-2013,3.804250954,-1.371874405,-2.33909913
19-04-2013,3.789956171,-1.348120983,-2.325327559
22-04-2013,3.797586355,-1.323046175,-2.322851874
23-04-2013,3.731185409,-1.236618582,-2.299253172
24-04-2013,3.68746342,-1.198341133,-2.20716349
26-04-2013,3.703844351,-1.207922524,-2.150086188
29-04-2013,3.661979888,-1.16776688,-2.116375703
30-04-2013,3.645709045,-1.165805317,-2.083492196
1/5/2013,3.646291186,-1.170974884,-2.04732113
2/5/2013,3.618323644,-1.158965759,-2.026534845
3/5/2013,3.612619832,-1.168914032,-1.99913268
6/5/2013,3.662922804,-1.236231415,-1.98446841
